Ticket #,Customer Complaint,Date,Date_month_year,Time,Received Via,City,State,Zip code,Status,Filing on Behalf of Someone
236066,Complaint#67455,14-04-15,14-Apr-15,9:38:30 PM,Customer Care Call,Stockton,California,95219,Closed,No
319877,Bad interner speeds and access,06-02-15,06-Feb-15,7:54:40 PM,Customer Care Call,Stockton,California,95062,Closed,Yes
360748,Billing practices,24-06-15,24-Jun-15,2:11:24 AM,Internet,Stockton,California,95219,Closed,No
368078,Fraud,26-06-15,26-Jun-15,12:47:29 PM,Customer Care Call,Stockton,California,95202,Open,No
211784,billing,04-01-15,04-Jan-15,12:32:23 PM,Customer Care Call,Stone Mountain,Georgia,30083,Closed,No
220145,No email service from Comcast,04-06-15,04-Jun-15,5:02:34 PM,Internet,Stone Mountain,Georgia,30087,Closed,No
223729,Service Quality,04-08-15,04-Aug-15,11:54:56 AM,Customer Care Call,Stone Mountain,Georgia,30088,Closed,No
336079,No internet service,06-11-15,06-Nov-15,10:35:03 PM,Internet,Stone Mountain Ga,Georgia,30087,Solved,No
218840,COMPLAINT ABOUT COMCAST/XFinity,04-06-15,04-Jun-15,9:02:43 AM,Customer Care Call,Stoughton,Massachusetts,2072,Closed,No
372154,Comcast- Unfair Pricing,29-06-15,29-Jun-15,12:55:22 PM,Customer Care Call,Streamwood,Illinois,60107,Open,No
333465,high speed internet access,06-10-15,06-Oct-15,5:32:37 PM,Customer Care Call,Stuart,Florida,24996,Closed,No
344690,Internet being throttled,16-06-15,16-Jun-15,10:58:37 PM,Internet,Sugar Land,Texas,77479,Open,No
308769,no internet service for more than 20 days,27-05-15,27-May-15,9:46:33 AM,Internet,Sugarland,Texas,77479,Solved,No
303597,Paying for service for 12 months without recieving the service,22-05-15,22-May-15,2:31:20 PM,Customer Care Call,Suisun City,California,94585,Solved,No
233471,Internet Outage,13-04-15,13-Apr-15,8:19:14 PM,Internet,Suitland,Maryland,20746,Closed,No
356742,Comcast data cap,22-06-15,22-Jun-15,5:43:44 PM,Internet,Sullivan's Island,South Carolina,29482,Solved,No
361903,Continuous Internet problems.,24-06-15,24-Jun-15,1:22:57 PM,Customer Care Call,Summerfield,Florida,34491,Solved,No
255037,Billing - Comcast,24-04-15,24-Apr-15,12:22:26 PM,Internet,Sunnyvale,California,94087,Closed,No
272394,Comcast refusing to fix connectivity issues,05-04-15,05-Apr-15,5:22:20 PM,Customer Care Call,Sunnyvale,California,94087,Solved,No
308850,Comcast charged me higher than quoted on the phone,27-05-15,27-May-15,10:43:01 AM,Internet,Sunnyvale,California,94089,Solved,No
331848,Misleading and deceptive sale of Internet service,06-09-15,06-Sep-15,10:59:40 PM,Customer Care Call,Sunnyvale,California,94086,Solved,No
307472,Comcast Refund and discontinue Service billing,26-05-15,26-May-15,2:28:50 PM,Customer Care Call,Sunrise,Florida,33351,Open,No
242577,Comcast service and pricing,17-04-15,17-Apr-15,11:08:08 PM,Internet,Suquamish,Washington,98392,Closed,No
265823,Billed for services not ordered or recieved,30-04-15,30-Apr-15,9:47:27 AM,Customer Care Call,Surf City,New Jersey,8008,Closed,No
213518,Xfinity/Comcast throttles bandwidth way below contract level,04-02-15,04-Feb-15,8:29:01 AM,Customer Care Call,Suwanee,Georgia,30024,Closed,No
344883,Comcast Data Usage Limit in Atlanta,17-06-15,17-Jun-15,9:54:55 AM,Customer Care Call,Suwanee,Georgia,30024,Solved,No
369563,comcast data caps,27-06-15,27-Jun-15,12:33:29 AM,Internet,Suwanee,Georgia,30038,Pending,No
290085,COMCAST INTERNET,14-05-15,14-May-15,2:32:01 PM,Customer Care Call,Swedesboro,New Jersey,8085,Solved,No
345639,Recent fines to AT&T and possibly...,17-06-15,17-Jun-15,1:23:44 PM,Internet,Swoyersville,Pennsylvania,18704,Open,No
358840,Predatory Monopolistic Pricing,23-06-15,23-Jun-15,3:07:40 PM,Customer Care Call,Sykesville,Maryland,21784,Solved,No
363603,Outrageous Comcast charges,24-06-15,24-Jun-15,10:22:12 PM,Internet,Sykesville,Maryland,21784,Solved,No
371208,Price fixing and monopolistic behaivor,28-06-15,28-Jun-15,6:33:01 PM,Customer Care Call,Sykesville,Maryland,21784,Solved,No
258152,Customer service,27-04-15,27-Apr-15,7:00:03 AM,Internet,Tabernacle,New Jersey,8088,Closed,No
326331,bills/identity,06-05-15,06-May-15,8:44:55 PM,Customer Care Call,Tacoma,Washington,98405,Solved,No
362484,"I pay for 50 mbps, get 10 at best",24-06-15,24-Jun-15,3:49:24 PM,Customer Care Call,Tacoma,Washington,98422,Open,No
369894,Poor service from Xfinity,27-06-15,27-Jun-15,12:21:07 PM,Customer Care Call,Tacoma,Washington,98445,Solved,Yes
221876,Comcast Practices/ billing,04-07-15,04-Jul-15,2:17:17 PM,Internet,Tallahassee,Florida,32317,Closed,No
233356,Comcast cable,13-04-15,13-Apr-15,7:20:05 PM,Internet,Tallahassee,Florida,32317,Closed,No
261206,Complaint regarding Comcast,28-04-15,28-Apr-15,12:15:08 PM,Customer Care Call,Tallahassee,Florida,32317,Closed,No
279834,Intermittent internet,05-08-15,05-Aug-15,10:50:03 AM,Customer Care Call,Tallahassee,Florida,32303,Closed,No
304971,unreliable connection,23-05-15,23-May-15,5:15:49 PM,Internet,Tallahassee,Florida,32308,Solved,Yes
304972,unreliable connection,23-05-15,23-May-15,5:15:51 PM,Customer Care Call,Tallahassee,Florida,32308,Closed,Yes
325610,Comcast is awful,06-05-15,06-May-15,2:50:45 PM,Customer Care Call,Tallahassee,Florida,32303,Solved,Yes
361123,Comcast Billing,24-06-15,24-Jun-15,10:05:42 AM,Internet,Tallahassee,Florida,32311,Solved,Yes
361389,Tallahassee Comcast rates high without competition,24-06-15,24-Jun-15,11:15:55 AM,Internet,Tallahassee,Florida,32312,Solved,No
362352,60 day delay in cancelling service agreement,24-06-15,24-Jun-15,3:18:29 PM,Customer Care Call,Tallahassee,Florida,32308,Solved,No
366673,Unfair Billing Practices,25-06-15,25-Jun-15,6:09:01 PM,Internet,Tallahassee,Florida,32303,Solved,No
368496,Internet Speed,26-06-15,26-Jun-15,2:56:36 PM,Internet,Tallahassee,Florida,32304,Solved,No
310791,Comcast Internet Issue,28-05-15,28-May-15,7:32:55 AM,Internet,Tamarac,Florida,33321,Solved,No
246156,Xfinity Issues,20-04-15,20-Apr-15,10:28:38 PM,Internet,Taylorsville,Utah,84123,Closed,No
344114,Back to back bill,16-06-15,16-Jun-15,5:33:34 PM,Customer Care Call,Taylorsville,Utah,84129,Solved,No
267864,"loss of signal SEVERAL times a day, VERY slow connectivity very often, Several issues with television also not just internet",05-01-15,05-Jan-15,2:40:47 AM,Customer Care Call,Tenino,Washington,98589,Closed,No
346171,Poor service/paying for unusable services,17-06-15,17-Jun-15,3:23:40 PM,Internet,Tewksbury,Alabama,1876,Solved,Yes
257261,Scam concerning Ham License register book.,25-04-15,25-Apr-15,6:24:50 PM,Customer Care Call,Texas City,Texas,77590,Closed,No
360561,Comcast bill doubled without notice,23-06-15,23-Jun-15,11:48:31 PM,Customer Care Call,The Woodlands,Texas,77380,Open,No
331448,Comcast Complaint,06-09-15,06-Sep-15,7:13:21 PM,Customer Care Call,Thornton,Colorado,80229,Closed,No
258344,"Comcast bars HBOGo from streaming to purchased device of my choosing, PS4",27-04-15,27-Apr-15,10:28:11 AM,Customer Care Call,Three Rivers,Michigan,49093,Closed,No
283584,internet services,05-11-15,05-Nov-15,1:53:04 PM,Customer Care Call,Tiburon,California,94920,Closed,No
220830,Comcast charges in violation of contract,04-06-15,04-Jun-15,11:17:15 PM,Customer Care Call,Tigard,Oregon,97223,Closed,No
374193,Someone at Comcast added services without me knowing,30-06-15,30-Jun-15,10:47:43 AM,Internet,Tomball,Texas,77375,Solved,No
235976,Comcast won't pay me my refund,14-04-15,14-Apr-15,8:55:51 PM,Internet,Toney,Alabama,35773,Closed,No
342712,Data caps for broadband internet,16-06-15,16-Jun-15,10:07:01 AM,Internet,Topsham,Maine,4086,Open,Yes
318166,Comcast had said I had a credit but then issued a regular bill,06-02-15,06-Feb-15,3:29:26 AM,Customer Care Call,Tracy,California,95376,Solved,Yes
256900,Comcast,25-04-15,25-Apr-15,12:59:55 PM,Internet,Trenton,New Jersey,8608,Closed,No
252485,why am I paying for this ?,23-04-15,23-Apr-15,1:29:05 PM,Customer Care Call,Triangle,Virginia,22172,Closed,No
375640,Comcast service complaint,30-06-15,30-Jun-15,5:26:53 PM,Internet,Troy,Michigan,48083,Pending,No
332583,Complaint about Comcast,06-10-15,06-Oct-15,12:39:27 PM,Internet,Tualatin,Oregon,97062,Solved,No
360650,Comcast complaint,24-06-15,24-Jun-15,12:39:23 AM,Internet,Tualatin,Oregon,97062,Open,No
307797,Comcast is inaccurately measuring bandwidth consumption.,26-05-15,26-May-15,4:29:12 PM,Internet,Tucker,Georgia,30084,Closed,No
243690,Data capping and lack of options in Tucson AZ,19-04-15,19-Apr-15,3:14:43 PM,Internet,Tucson,Arizona,85743,Closed,Yes
218553,Poor Internet Service,04-05-15,04-May-15,4:12:12 PM,Internet,Tucson,Arizona,85718,Closed,No
257660,comcast is changing my paper bill to ecobill without my consent,26-04-15,26-Apr-15,11:59:36 AM,Customer Care Call,Tucson,Arizona,85704,Closed,No
263031,"Internet ""Overage"" Charges",28-04-15,28-Apr-15,9:52:27 PM,Customer Care Call,Tucson,Arizona,85737,Closed,No
272685,Improper Billing/Services,05-04-15,05-Apr-15,7:36:08 PM,Internet,Tucson,Arizona,85718,Solved,No
303296,Data Caps,22-05-15,22-May-15,12:32:45 PM,Customer Care Call,Tucson,Arizona,85718,Open,No
303430,Data Caps,22-05-15,22-May-15,1:19:55 PM,Internet,Tucson,Arizona,85718,Closed,Yes
309981,"Comcast ""Unlimited"" Internet Access recently limited to 300GB per month",27-05-15,27-May-15,5:10:24 PM,Internet,Tucson,Arizona,85741,Solved,No
313928,Deceptive Advertising,29-05-15,29-May-15,3:46:14 PM,Internet,Tucson,Arizona,85749,Solved,No
326487,Comcast data cap/meter,06-06-15,06-Jun-15,1:42:02 AM,Customer Care Call,Tucson,Arizona,85742,Solved,Yes
347736,Data Cap,18-06-15,18-Jun-15,12:35:23 AM,Internet,Tucson,Arizona,85741,Open,No
353020,Comcast Data Meter/Cap,19-06-15,19-Jun-15,7:01:42 PM,Internet,Tucson,Arizona,85742,Closed,Yes
360493,Comcast service and billing,23-06-15,23-Jun-15,11:14:43 PM,Internet,Tucson,Arizona,85745,Solved,No
361278,Data Limits,24-06-15,24-Jun-15,10:49:25 AM,Customer Care Call,Tucson,Arizona,85749,Solved,No
360586,Tucson Comcast Data Caps on Internet Service,24-06-15,24-Jun-15,12:03:41 AM,Customer Care Call,Tucson,Arizona,85718,Pending,No
363735,Data Cap,25-06-15,25-Jun-15,12:36:03 AM,Customer Care Call,Tucson,Arizona,85742,Pending,No
363773,Home Internet Data Caps,25-06-15,25-Jun-15,2:07:29 AM,Internet,Tucson,Arizona,85741,Pending,No
368168,Comcast falsely claims service is provided in neighborhood,26-06-15,26-Jun-15,1:22:52 PM,Customer Care Call,Tucson,Arizona,85718,Solved,No
367324,Data usage cap with Comcast Xfinity,26-06-15,26-Jun-15,1:53:47 AM,Internet,Tucson,Arizona,85750,Pending,No
336982,Comcast monopoly,06-12-15,06-Dec-15,1:18:20 PM,Internet,Tukwila,Washington,98188,Solved,No
374566,Comcast Data Usage Plan Trial,30-06-15,30-Jun-15,12:42:23 PM,Internet,Tupelo,Mississippi,38804,Pending,No
357359,Comcast slowing internet speeds intentionally,22-06-15,22-Jun-15,11:36:40 PM,Internet,Turnersville,New Jersey,8012,Solved,Yes
335869,Xfinity Data Caps,06-11-15,06-Nov-15,7:52:22 PM,Customer Care Call,Tuscaloosa,Alabama,35401,Solved,No
360717,Comcast Data Caps and Throttling,24-06-15,24-Jun-15,1:31:17 AM,Customer Care Call,Tuscaloosa,Alabama,35401,Pending,No
226421,Increased monthly fee on 3 year contract,04-09-15,04-Sep-15,1:07:49 PM,Customer Care Call,Tuscumbia,Alabama,35674,Closed,Yes
302629,installation fee,21-05-15,21-May-15,9:33:25 PM,Customer Care Call,Union City,California,94587,Open,No
310832,Comcast issues don't get resolved,28-05-15,28-May-15,8:35:51 AM,Internet,Union City,Georgia,30291,Pending,No
354508,Data Cap,21-06-15,21-Jun-15,9:25:06 AM,Customer Care Call,Union City,Georgia,30291,Solved,No
356764,shitty comcast,22-06-15,22-Jun-15,5:52:29 PM,Customer Care Call,Urbana,Illinois,61801,Pending,No
359468,shitty comcast service,23-06-15,23-Jun-15,5:20:00 PM,Customer Care Call,Urbana,Illinois,61801,Pending,No
360548,Terrible pricing for only one viable option,23-06-15,23-Jun-15,11:36:12 PM,Internet,Vacaville,California,95687,Solved,No
242410,Unfair Billing Practice and Services,17-04-15,17-Apr-15,8:03:20 PM,Customer Care Call,Vallejo,California,94589,Closed,Yes
350863,Pay 2500 for cable line,18-06-15,18-Jun-15,11:54:08 PM,Customer Care Call,Valley Springs,California,95252,Solved,No
346765,Inability to get service transferred,17-06-15,17-Jun-15,5:48:13 PM,Internet,Valparaiso,Indiana,46383,Solved,No
371230,Poor Service or no Service,28-06-15,28-Jun-15,7:32:40 PM,Customer Care Call,Valrico,Florida,33594,Open,No
238116,access to service,15-04-15,15-Apr-15,7:29:17 PM,Customer Care Call,Vancouver,Washington,98664,Closed,Yes
218733,Speed consistently 1/25 of speed paid for,04-05-15,04-May-15,11:43:18 PM,Customer Care Call,Vancouver,Washington,98661,Closed,No
242545,Comcast Throttling Internet,17-04-15,17-Apr-15,10:13:08 PM,Customer Care Call,Vancouver,Washington,98685,Closed,No
257659,Slow Internet,26-04-15,26-Apr-15,11:57:11 AM,Customer Care Call,Vancouver,Washington,98660,Closed,No
273429,Comcast internet service,05-05-15,05-May-15,12:01:13 PM,Internet,Vancouver,Washington,98684,Closed,Yes
281231,Incorrect billing,05-08-15,05-Aug-15,7:11:19 PM,Customer Care Call,Vancouver,Washington,98685,Open,No
316159,comcast xfinity,06-01-15,06-Jan-15,4:37:59 AM,Internet,Vancouver,Washington,98661,Solved,No
312977,Comcast Fraudulent Charges,29-05-15,29-May-15,9:28:16 AM,Internet,Vashon,Washington,98070,Open,No
363419,Re: Unfair Billing Practices Complaints against Comcast,24-06-15,24-Jun-15,8:39:30 PM,Internet,Vernon Hills,Illinois,60061,Solved,No
342428,My Comcast Bill for Internet/Cable/Phone service,15-06-15,15-Jun-15,10:30:55 PM,Customer Care Call,Vero Beach,Florida,32966,Open,No
360969,Monopolist power of Comcast in my service area,24-06-15,24-Jun-15,8:56:48 AM,Customer Care Call,Vero Beach,Florida,32963,Solved,No
367693,Comcast/Xfinity Communication,26-06-15,26-Jun-15,10:52:50 AM,Customer Care Call,Vero Beach,Florida,32967,Solved,No
243582,No Internet,19-04-15,19-Apr-15,11:46:18 AM,Customer Care Call,Villa Rica,Georgia,30180,Solved,No
334816,"Comcast-Non existent customer service, terrible internet connection",06-11-15,06-Nov-15,1:22:03 PM,Internet,Vincentown,New Jersey,8088,Solved,No
282436,Slow download and upload speeds,05-10-15,05-Oct-15,12:06:10 PM,Internet,Vineland,New Jersey,8361,Closed,No
375485,Repeatedly have been promised installations without anyone arriving or notifying,30-06-15,30-Jun-15,4:40:15 PM,Internet,Voorhees,New Jersey,8043,Solved,No
360535,Comcast Internet,23-06-15,23-Jun-15,11:31:13 PM,Internet,Walnut Creek,California,94596,Pending,No
360636,Internet Speeds are Wacko,24-06-15,24-Jun-15,12:32:32 AM,Internet,Walnut Creek,California,94595,Solved,No
277005,Unresolved Comcast fraudulent billing,05-06-15,05-Jun-15,6:13:16 PM,Internet,Walterboro,South Carolina,29488,Closed,No
355153,comcast internet service,22-06-15,22-Jun-15,9:42:31 AM,Customer Care Call,Ware,Massachusetts,1082,Closed,No
252611,comcast email acess,23-04-15,23-Apr-15,2:04:52 PM,Internet,Warren,Ohio,44481,Closed,No
357069,Internet service loses signal,22-06-15,22-Jun-15,8:06:43 PM,Customer Care Call,Warrenville,Illinois,60555,Solved,No
360625,Comcast Bill,24-06-15,24-Jun-15,12:24:38 AM,Internet,Warrenville,Illinois,60555,Solved,No
357230,"Horrible Customer Service, Bad Service",22-06-15,22-Jun-15,9:35:37 PM,Customer Care Call,Warsaw,Indiana,46580,Solved,No
216620,"Comcast (no service, hung up on, 3 in person attempts by technician and all were no show with no call back)",04-03-15,04-Mar-15,2:45:12 PM,Customer Care Call,Washington,District Of Columbia,20013,Closed,No
256283,Inexplicable Disconnection & Subsequent Mishandling,24-04-15,24-Apr-15,7:01:10 PM,Customer Care Call,Washington,District Of Columbia,20001,Closed,No
259550,Comcast: Billing issue,27-04-15,27-Apr-15,4:13:59 PM,Customer Care Call,Washington,District Of Columbia,20002,Closed,No
267642,Comcast Internet Service,30-04-15,30-Apr-15,9:16:53 PM,Customer Care Call,Washington,District Of Columbia,20037,Closed,No
303715,Billing Complaint,22-05-15,22-May-15,3:21:42 PM,Customer Care Call,Washington,District Of Columbia,20005,Solved,Yes
306239,Credit on Bill and Change of Service Request,25-05-15,25-May-15,9:56:13 PM,Customer Care Call,Washington,District Of Columbia,20010,Pending,No
311271,Internet speed,28-05-15,28-May-15,12:26:21 PM,Internet,Washington,District of Columbia,20018,Solved,Yes
318489,False sales offers,06-02-15,06-Feb-15,11:30:41 AM,Customer Care Call,Washington,District Of Columbia,20037,Closed,No
335489,Incorrect Disclosure,06-11-15,06-Nov-15,5:20:29 PM,Customer Care Call,Washington,District Of Columbia,20002,Solved,No
340431,Paying for 50MB/s and getting 26MB/s,15-06-15,15-Jun-15,8:40:28 AM,Internet,Washington,District Of Columbia,20024,Solved,No
360231,Comcast misleading HSI customers,23-06-15,23-Jun-15,9:43:20 PM,Customer Care Call,Washington,District Of Columbia,20026,Solved,No
361379,Throttling of Comcast internet services,24-06-15,24-Jun-15,11:12:59 AM,Internet,Washington,District Of Columbia,20002,Solved,No
360961,Billing,24-06-15,24-Jun-15,8:52:57 AM,Internet,Washington,District Of Columbia,20037,Solved,No
364571,Unfair and Monopolistic Billing Practices,25-06-15,25-Jun-15,12:23:36 PM,Customer Care Call,Washington,District Of Columbia,20009,Solved,No
364340,Comcast/Xfinity,25-06-15,25-Jun-15,11:42:08 AM,Internet,Washington,District Of Columbia,20036,Solved,No
372912,Comcast Internet,29-06-15,29-Jun-15,4:24:38 PM,Customer Care Call,Washington,District Of Columbia,20003,Open,No
368743,Broadband internet malfeasance by Comcast,26-06-15,26-Jun-15,4:13:26 PM,Internet,Washington,Michigan,48095,Solved,No
212381,"Comcast speeds as low as 12 MB/s, paying for 105 MB/s and they wont figure it out.",04-01-15,04-Jan-15,3:10:12 PM,Customer Care Call,Washington,Pennsylvania,15301,Closed,No
260891,Lack of ISP choice,28-04-15,28-Apr-15,10:27:41 AM,Internet,Washington,Pennsylvania,15301,Closed,No
363290,FAILURE TO PROVIDE SERVICE WHILE STILL BILLING,24-06-15,24-Jun-15,7:39:25 PM,Internet,Washington Dc,District Of Columbia,20020,Solved,No
364377,Slow Internet speeds,25-06-15,25-Jun-15,11:49:34 AM,Internet,Washington Terrace,Utah,84405,Open,No
341156,Monopolies mean high prices and mediocre service,15-06-15,15-Jun-15,1:48:51 PM,Internet,Waterbury,Connecticut,6708,Solved,Yes
363972,Internet Speed,25-06-15,25-Jun-15,9:20:09 AM,Customer Care Call,Waterbury,Connecticut,6704,Solved,No
340558,Complaint #2. No resolution. Please help. Thank you.,15-06-15,15-Jun-15,10:12:57 AM,Internet,Waterford,Michigan,48328,Solved,No
260999,Comcast is charging consumer too much,28-04-15,28-Apr-15,11:06:03 AM,Internet,Watertown,Massachusetts,2472,Closed,No
340299,Comcast slowing down Netflix,14-06-15,14-Jun-15,10:57:24 PM,Internet,Wauconda,Illinois,60084,Solved,No
364010,Comcast Excessive Charge When Cancelling Service,25-06-15,25-Jun-15,9:40:39 AM,Internet,Waukee,Iowa,50263,Solved,No
